path,label,label_name,duration
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/clean_audio/WomenWhoStutter/99/WomenWhoStutter_99_120.wav,0,fluent,1.856
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/clean_audio/WomenWhoStutter/99/WomenWhoStutter_99_138.wav,0,fluent,1.944
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/clean_audio/WomenWhoStutter/99/WomenWhoStutter_99_142.wav,6,interjection,1.976
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/clean_audio/WomenWhoStutter/99/WomenWhoStutter_99_143.wav,6,interjection,1.696
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/clean_audio/WomenWhoStutter/99/WomenWhoStutter_99_144.wav,0,fluent,2.008
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/clean_audio/WomenWhoStutter/99/WomenWhoStutter_99_146.wav,0,fluent,1.92
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/clean_audio/WomenWhoStutter/99/WomenWhoStutter_99_154.wav,6,interjection,2.008
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/clean_audio/WomenWhoStutter/99/WomenWhoStutter_99_170.wav,0,fluent,2.592
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/clean_audio/WomenWhoStutter/99/WomenWhoStutter_99_177.wav,0,fluent,2.008
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/clean_audio/WomenWhoStutter/99/WomenWhoStutter_99_218.wav,0,fluent,3.0
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/clean_audio/WomenWhoStutter/99/WomenWhoStutter_99_226.wav,0,fluent,3.0
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/clean_audio/WomenWhoStutter/99/WomenWhoStutter_99_32.wav,0,fluent,1.856
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/clean_audio/WomenWhoStutter/99/WomenWhoStutter_99_4.wav,6,interjection,2.008
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/clean_audio/WomenWhoStutter/99/WomenWhoStutter_99_52.wav,0,fluent,3.0
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/clean_audio/WomenWhoStutter/99/WomenWhoStutter_99_58.wav,6,interjection,3.0
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/clean_audio/WomenWhoStutter/99/WomenWhoStutter_99_65.wav,0,fluent,2.008
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/clean_audio/WomenWhoStutter/99/WomenWhoStutter_99_76.wav,6,interjection,2.016
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/clean_audio/WomenWhoStutter/99/WomenWhoStutter_99_88.wav,0,fluent,2.656
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/clean_audio/WomenWhoStutter/99/WomenWhoStutter_99_92.wav,0,fluent,2.016
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/clean_audio/WomenWhoStutter/99/WomenWhoStutter_99_95.wav,0,fluent,2.008
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/clean_audio/WomenWhoStutter/99/WomenWhoStutter_99_98.wav,6,interjection,1.976
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_0.wav,2,block,2.456
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_1.wav,4,word_rep,1.976
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_10.wav,2,block,2.808
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_100.wav,3,sound_rep,2.968
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_101.wav,1,prolongation,1.792
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_102.wav,1,prolongation,2.008
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_104.wav,4,word_rep,1.888
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_105.wav,3,sound_rep,1.952
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_106.wav,2,block,2.008
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_108.wav,1,prolongation,2.008
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_109.wav,2,block,1.92
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_11.wav,1,prolongation,1.408
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_111.wav,4,word_rep,2.016
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_112.wav,1,prolongation,2.008
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_113.wav,2,block,1.984
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_114.wav,3,sound_rep,1.888
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_115.wav,3,sound_rep,2.016
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_116.wav,1,prolongation,2.36
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_117.wav,2,block,2.016
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_118.wav,1,prolongation,1.912
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_119.wav,2,block,1.824
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_12.wav,3,sound_rep,1.888
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_120.wav,1,prolongation,2.008
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_122.wav,2,block,1.664
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_123.wav,1,prolongation,1.952
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_124.wav,3,sound_rep,0.48
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_125.wav,2,block,1.976
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_126.wav,5,difficult,1.024
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_127.wav,3,sound_rep,2.008
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_128.wav,1,prolongation,1.984
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_129.wav,1,prolongation,1.976
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_13.wav,2,block,1.976
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_130.wav,2,block,2.016
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_132.wav,2,block,2.008
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_133.wav,1,prolongation,1.824
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_134.wav,1,prolongation,2.008
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_135.wav,1,prolongation,1.984
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_136.wav,2,block,1.976
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_137.wav,1,prolongation,1.984
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_138.wav,1,prolongation,2.008
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_139.wav,2,block,1.952
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_14.wav,1,prolongation,2.008
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_140.wav,1,prolongation,1.976
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_141.wav,2,block,1.44
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_142.wav,1,prolongation,2.008
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_143.wav,4,word_rep,1.984
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_144.wav,1,prolongation,1.976
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_145.wav,1,prolongation,2.976
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_146.wav,2,block,2.232
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_147.wav,2,block,2.08
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_148.wav,1,prolongation,2.008
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_149.wav,1,prolongation,2.048
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_15.wav,1,prolongation,2.944
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_151.wav,3,sound_rep,1.432
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_152.wav,5,difficult,1.856
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_153.wav,3,sound_rep,3.0
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_154.wav,1,prolongation,2.048
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_155.wav,3,sound_rep,2.712
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_156.wav,1,prolongation,1.76
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_157.wav,2,block,1.944
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_158.wav,3,sound_rep,2.048
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_159.wav,1,prolongation,1.88
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_16.wav,2,block,2.52
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_160.wav,1,prolongation,3.0
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_161.wav,1,prolongation,2.272
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_162.wav,2,block,2.048
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_163.wav,1,prolongation,1.976
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_164.wav,1,prolongation,1.824
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_165.wav,1,prolongation,2.008
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_166.wav,2,block,2.848
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_167.wav,2,block,2.328
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_168.wav,1,prolongation,2.016
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_169.wav,1,prolongation,1.976
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_17.wav,2,block,2.4
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_170.wav,1,prolongation,0.896
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_171.wav,2,block,1.632
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_172.wav,3,sound_rep,2.048
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_173.wav,1,prolongation,0.8
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_174.wav,1,prolongation,1.44
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_175.wav,1,prolongation,1.976
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_176.wav,2,block,1.856
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_177.wav,2,block,1.216
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_179.wav,2,block,1.856
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_18.wav,1,prolongation,1.664
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_180.wav,1,prolongation,1.696
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_181.wav,3,sound_rep,0.736
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_182.wav,1,prolongation,1.44
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_183.wav,2,block,1.976
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_184.wav,2,block,1.472
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_185.wav,1,prolongation,1.632
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_186.wav,2,block,1.056
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_187.wav,2,block,1.632
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_188.wav,1,prolongation,2.016
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_189.wav,2,block,2.008
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_190.wav,5,difficult,2.208
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_191.wav,1,prolongation,2.008
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_193.wav,4,word_rep,2.008
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_194.wav,1,prolongation,2.24
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_196.wav,1,prolongation,1.888
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_197.wav,2,block,2.936
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_198.wav,5,difficult,2.016
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_2.wav,1,prolongation,2.016
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_20.wav,3,sound_rep,1.976
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_200.wav,1,prolongation,1.824
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_201.wav,2,block,2.008
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_202.wav,1,prolongation,2.048
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_204.wav,1,prolongation,1.976
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_205.wav,4,word_rep,2.048
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_206.wav,2,block,1.664
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_207.wav,3,sound_rep,2.008
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_208.wav,1,prolongation,1.952
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_209.wav,2,block,1.976
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_21.wav,3,sound_rep,1.952
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_210.wav,4,word_rep,1.984
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_211.wav,1,prolongation,2.008
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_212.wav,2,block,1.952
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_213.wav,1,prolongation,1.824
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_214.wav,2,block,2.008
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_215.wav,2,block,2.848
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_217.wav,1,prolongation,2.016
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_218.wav,1,prolongation,3.0
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_219.wav,1,prolongation,1.952
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_22.wav,1,prolongation,0.376
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_220.wav,4,word_rep,1.976
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_221.wav,1,prolongation,2.008
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_222.wav,1,prolongation,2.264
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_223.wav,2,block,2.4
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_224.wav,3,sound_rep,1.728
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_225.wav,2,block,2.016
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_226.wav,2,block,2.008
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_227.wav,3,sound_rep,1.312
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_229.wav,1,prolongation,2.496
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_23.wav,1,prolongation,1.952
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_230.wav,1,prolongation,2.816
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_231.wav,2,block,2.016
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_232.wav,2,block,1.944
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_233.wav,1,prolongation,2.176
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_234.wav,1,prolongation,2.52
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_235.wav,2,block,2.016
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_236.wav,3,sound_rep,2.008
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_237.wav,1,prolongation,1.952
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_238.wav,1,prolongation,1.912
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_239.wav,1,prolongation,3.0
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_24.wav,2,block,1.632
C:/Users/nikhi/Desktop/Stutter.io/Projexa-AI/Data_downloading/normalized_audio/stutter_clips/HeStutters/1/HeStutters_1_240.wav,2,block,2.464
